x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	overlayNum	buffer	city_1	city_2	district	owner	world_wonder	tile_length
0	0	2607395	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
1	0	2607474	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
2	0	2607553	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
3	0	2607632	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
4	0	2607711	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
5	0	2607790	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
6	0	2607869	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
7	0	2607948	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
8	0	2608027	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
9	0	2608106	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
