x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	overlayNum	buffer	city_1	city_2	district	owner	world_wonder	tile_length
0	0	1786257	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
1	0	1786336	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
2	0	1786415	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
3	0	1786494	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
4	0	1786573	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
5	0	1786652	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
6	0	1786731	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
7	0	1786810	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
8	0	1786889	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
9	0	1786968	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
10	0	1787047	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
11	0	1787126	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
12	0	1787205	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
13	0	1787284	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
14	0	1787363	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
15	0	1787442	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
16	0	1787521	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
17	0	1787600	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
18	0	1787679	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
19	0	1787758	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
20	0	1787837	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
21	0	1787916	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
22	0	1787995	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
23	0	1788074	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
24	0	1788153	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
25	0	1788232	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
26	0	1788311	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
27	0	1788390	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
28	0	1788469	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
29	0	1788548	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
30	0	1788627	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
31	0	1788706	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
32	0	1788785	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
33	0	1788864	65536	65536	4294967295	1248885265	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
34	0	1788943	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
35	0	1789022	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	1	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
36	0	1789101	65536	65536	4294967295	1204357597	1542194068	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	32	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
