x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	overlayNum	buffer	city_1	city_2	district	owner	world_wonder	tile_length
0	0	3128394	65536	65536	65536	2213004848	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	2097183	2097183	4294967295	0	4294967295	96
1	0	3128490	65536	65536	65536	2213004848	4294967295	0	3181807334	1	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	65536	65536	4294967295	10	4294967295	116
2	0	3128606	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	65536	65536	4294967295	10	4294967295	96
3	0	3128702	65536	65536	65536	2213004848	4294967295	0	3181807334	1	4294967295	0	168372657	10	-1	2	-1	-1	-1	0	0	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	65536	65536	4294967295	10	4294967295	116
4	0	3128818	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	65536	65536	4294967295	10	4294967295	96
5	0	3128914	65536	65536	65536	1855786096	170002756	0	3181807334	0	1791970261	1	4294967295	-1	-1	7	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	96
6	0	3129010	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	7	-1	-1	-1	0	0	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	116
7	0	3129126	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	96
8	0	3129222	65536	65536	65536	2213004848	4294967295	0	3181807334	0	4294967295	0	4294967295	-1	1283	5	-1	-1	-1	0	0	0	4	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	8192122	0	4294967295	96
9	0	3129318	65536	65536	65536	1855786096	170002756	0	3181807334	0	332101523	1	4294967295	-1	-1	6	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	96
10	0	3129414	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	7	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	96
11	0	3129510	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	1	1	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	1114128	1114128	4294967295	0	4294967295	96
12	0	3129606	65536	65536	65536	2213004848	592796099	0	3181807334	0	2790735626	1	2939453696	0	-1	3	-1	-1	-1	1	32	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	327684	327684	4294967295	0	4294967295	116
13	0	3129722	65536	65536	65536	2213004848	4294967295	0	3181807334	0	4294967295	0	4294967295	-1	1283	0	-1	-1	-1	0	0	0	4	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	327684	327684	10092695	0	4294967295	96
14	0	3129818	65536	65536	65536	2213004848	592796099	0	3181807334	0	3274610867	1	168372657	0	-1	3	-1	-1	-1	0	0	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	327684	327684	4294967295	0	4294967295	116
15	0	3129934	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	327684	327684	4294967295	0	4294967295	96
16	0	3130030	65536	65536	65536	2213004848	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	6	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	65536	65536	4294967295	0	4294967295	96
17	0	3130126	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	7	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	65536	65536	4294967295	0	4294967295	96
18	0	3130222	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	64	0	2	"0200000005b3952f0a000000000000050000000000000000754ca3d90a000000000000050000000000000000"	65536	65536	4294967295	0	4294967295	116
19	0	3130338	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	64	0	1	"0100000005b3952f0a000000000000050000000000000000"	65536	65536	4294967295	0	4294967295	96
20	0	3130434	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	-2	-1	-1	-1	0	0	0	0	0	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
21	0	3130513	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
22	0	3130592	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	0	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
23	0	3130671	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
24	0	3130750	65536	65536	65536	2213004848	4294967295	0	3181807334	0	415205265	1	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	0	0	1	"01000000754ca3d90a000000000000050000000000000000"	""	""	""	""	""	79
25	0	3130829	65536	65536	65536	1855786096	170002756	0	3181807334	0	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	0	0	0	0	0	0	1	"0100000005b3952f0a000000000000050000000000000000"	""	""	""	""	""	79
